iter	Logloss
122	0.1043042843
123	0.1041435248
124	0.103913571
125	0.1037746098
126	0.1035003572
127	0.1033055319
128	0.1031637111
129	0.102954329
130	0.1026909278
131	0.1022758173
132	0.1021396463
133	0.1019824132
134	0.1017705662
135	0.1017221598
136	0.1017028535
137	0.1015437882
138	0.1013452327
139	0.10120209
140	0.1009938717
141	0.1008327467
142	0.1007074642
143	0.1005889088
144	0.1000946032
145	0.09996148653
146	0.09986889664
147	0.09974595041
148	0.09965531751
149	0.09946517429
150	0.09921752336
151	0.09902745024
152	0.09892165889
153	0.09875064445
154	0.0986205697
155	0.09838237237
156	0.09819430035
157	0.09804834483
158	0.09792544336
159	0.0977820453
160	0.09769201336
161	0.09723339939
162	0.09712538681
163	0.0970255933
164	0.09686905677
165	0.09677980088
166	0.09668715872
167	0.09657658023
168	0.09642660374
169	0.096030138
170	0.09581193866
171	0.09570207279
172	0.09551547201
173	0.0953818672
174	0.0952157334
175	0.09515425777
176	0.09506121835
177	0.09492444378
178	0.09480277469
179	0.09469996214
180	0.09449545036
181	0.09429375103
182	0.09421009868
183	0.09391539213
184	0.09358709523
185	0.09350175686
186	0.09336836141
187	0.09324563873
188	0.09313146675
189	0.09304892311
190	0.09284776631
191	0.09276735939
192	0.09263487477
193	0.09251115584
194	0.09228847636
195	0.09217784392
196	0.09205263557
197	0.09189610667
198	0.09175720661
199	0.09166473974
200	0.09152950009
201	0.09142910686
202	0.09133642301
203	0.09127876026
204	0.09116067297
205	0.09098558885
206	0.0909156616
207	0.09082843667
208	0.09075249891
209	0.09061836627
210	0.09050735145
211	0.09042855453
212	0.09033024054
213	0.09025029079
214	0.09019085419
215	0.09010650016
216	0.0900580002
217	0.08993324821
218	0.08984439229
219	0.08979799255
220	0.08972156887
221	0.08952962338
222	0.08941930704
223	0.08928581276
224	0.08922762986
225	0.08915976951
226	0.08904492009
227	0.08899798987
228	0.08894817085
229	0.08874847739
230	0.08863825356
231	0.08855451522
232	0.0884608224
233	0.08837067382
234	0.08825840023
235	0.08810073815
236	0.08791876311
237	0.08785420307
238	0.08779173718
239	0.08766959539
240	0.08760492927
241	0.08732204462
242	0.0872858774
243	0.08723211214
244	0.08716508745
245	0.08709396174
246	0.08701027304
247	0.08683059757
248	0.08669676627
249	0.08653032122
250	0.0864961505
251	0.0864190979
252	0.08638439145
253	0.08634464246
254	0.08627463439
255	0.08625432728
256	0.08619569125
257	0.0861375456
258	0.08610354204
259	0.08604538465
260	0.08600755022
261	0.08592289453
262	0.0858332831
263	0.08580751885
264	0.08574053786
265	0.08564450667
266	0.08559575643
267	0.08549211735
268	0.08531540345
269	0.0852580754
270	0.08519075904
271	0.08504649131
272	0.08495127268
273	0.08487823495
274	0.08484808961
275	0.08478776826
276	0.08468991692
277	0.08462083829
278	0.08459421505
279	0.08457108753
280	0.08444034636
281	0.08440213511
282	0.08427366373
283	0.08412888781
284	0.08403907902
285	0.0839481184
286	0.08390664012
287	0.08388444165
288	0.08376899154
289	0.0837123808
290	0.08367085421
291	0.08361669704
292	0.08359223862
293	0.08349237331
294	0.08334930161
295	0.08312570267
296	0.08305777567
297	0.08295069736
298	0.08290082767
299	0.08286215671
300	0.08261325518
301	0.08252196035
302	0.08247153598
303	0.0824043632
304	0.08237327357
305	0.08229772212
306	0.08224772801
307	0.08212477566
308	0.08208617566
309	0.08199776172
310	0.08195171591
311	0.08194279597
312	0.08188924727
313	0.08180068713
314	0.08173353333
315	0.08167859917
316	0.08166195691
317	0.08161515854
318	0.08154893286
319	0.08149312837
320	0.0814596142
321	0.08138803155
322	0.08127517587
323	0.08119424785
324	0.08109063886
325	0.08098770309
326	0.08091513482
327	0.08088209153
328	0.08080333974
329	0.08075374154
330	0.08068616358
331	0.08061934964
332	0.08053923133
333	0.08051178586
334	0.08044180955
335	0.08037271596
336	0.08031281565
337	0.0802666387
338	0.08019013346
339	0.08015539423
340	0.08010371844
341	0.08001199183
342	0.07995705396
343	0.07978057382
344	0.07972536183
345	0.07960096757
346	0.07954630088
347	0.0795023355
348	0.07946708129
349	0.07941490461
350	0.07933671954
351	0.07928176823
352	0.0792183922
353	0.07917570827
354	0.079114814
355	0.07901771742
356	0.07897924001
357	0.07894219695
358	0.078877242
359	0.07882826291
360	0.07866452152
361	0.07865000785
362	0.07863795155
363	0.07862824892
364	0.07847267441
365	0.07842380057
366	0.07837587229
367	0.07832725342
368	0.07821917407
369	0.07817304447
370	0.07809290066
371	0.07806706761
372	0.07803924966
373	0.07798538387
374	0.0779394757
375	0.07788486032
376	0.07787806386
377	0.07782116165
378	0.07776293924
379	0.07770889499
380	0.07766621774
381	0.07761641052
382	0.07754801495
383	0.07750078207
384	0.07745102107
385	0.07743291942
386	0.077379878
387	0.07731450059
388	0.0772688119
389	0.07720221212
390	0.07711820256
391	0.07705557847
392	0.07697456989
393	0.07694216342
394	0.07688405818
395	0.07682718731
396	0.07677406974
397	0.07664398987
398	0.07660732566
399	0.07657676879
400	0.07653891262
401	0.07649550558
402	0.0764555963
403	0.0763670112
404	0.07630180882
405	0.07629093945
406	0.0762542965
407	0.07621067326
408	0.07619079627
409	0.07616808618
410	0.07613005789
411	0.0760746868
412	0.0760052033
413	0.0759820623
414	0.07596965547
415	0.07592330679
416	0.07587640602
417	0.0758605727
418	0.07577574394
419	0.07574874343
420	0.07567190773
421	0.07564730451
422	0.07563052678
423	0.0756162538
424	0.07557086701
425	0.07550098903
426	0.07541115405
427	0.07536693695
428	0.07532949182
429	0.07530145751
430	0.07525727807
431	0.07523214795
432	0.0752154063
433	0.07516649875
434	0.07512325752
435	0.07508590293
436	0.07505503851
437	0.07504025754
438	0.07497663208
439	0.0749568321
440	0.07489503808
441	0.07483509693
442	0.07481492521
443	0.07479374088
444	0.07474550295
445	0.0747282847
446	0.07467474934
447	0.07464227275
448	0.07460585927
449	0.07457135914
450	0.07456182874
451	0.07453138896
452	0.07449070502
453	0.07445596349
454	0.07444880103
455	0.07439296211
456	0.07438081946
457	0.07431488432
458	0.07424085269
459	0.07420997239
460	0.07416165006
461	0.0741233813
462	0.07407796292
463	0.07407406648
464	0.0740367519
465	0.07401032021
466	0.07389670428
467	0.07381899832
468	0.07379244086
469	0.07372496861
470	0.07369869186
471	0.07366912211
472	0.07362778241
473	0.07357950904
474	0.07357306338
475	0.07353646968
476	0.07347998303
477	0.07346383004
478	0.07343516807
479	0.07340247072
480	0.07337326721
481	0.07335809299
482	0.07332197177
483	0.07330384185
484	0.07327233536
485	0.07324457077
486	0.07322309463
487	0.07320455461
488	0.07317106827
489	0.07311685888
490	0.07307716823
491	0.07304596583
492	0.07302377666
493	0.07297121306
494	0.07293943479
495	0.07290922142
496	0.07286372365
497	0.07280647268
498	0.07274447311
499	0.07267343512
500	0.07265417023
501	0.07264114565
502	0.07259798044
503	0.07255834905
504	0.07254498595
505	0.07250182507
506	0.072464009
507	0.07242674232
508	0.07238537064
509	0.07235140118
510	0.0723063474
511	0.0722845363
512	0.07225251868
513	0.07220058221
514	0.0721640991
515	0.07213531757
516	0.07208394309
517	0.07206073278
518	0.07200718038
519	0.07196467606
520	0.07193024673
521	0.07187281061
522	0.07182913751
523	0.07180527363
524	0.07174082975
525	0.0717112861
526	0.07169486853
527	0.07164487021
528	0.07159581509
529	0.07156183294
530	0.07153245969
531	0.07150205037
532	0.07148524602
533	0.07142277681
534	0.07140571738
535	0.07136302884
536	0.07134260408
537	0.07130319283
538	0.07126091443
539	0.07124542967
540	0.07121466931
541	0.07118746239
542	0.0711609872
543	0.07113581509
544	0.0711205177
545	0.07108133823
546	0.07103779876
547	0.07099570061
548	0.07095242921
549	0.07092861337
550	0.07088323479
551	0.07086699907
552	0.07084586082
553	0.07081991134
554	0.07078861832
555	0.07077119924
556	0.07073953309
557	0.07067167308
558	0.07064843296
559	0.07061277002
560	0.07058268038
561	0.07057515531
562	0.070538554
563	0.07051984455
564	0.07049483019
565	0.07044428858
566	0.07038618952
567	0.070351935
568	0.07034654526
569	0.07030986596
570	0.07028308324
571	0.07025661643
572	0.07021875648
573	0.07020227159
574	0.07016743984
575	0.07014368428
576	0.07012448696
577	0.07009280634
578	0.07001456606
579	0.06998370484
580	0.06996415244
581	0.06987605656
582	0.06983148943
583	0.06981215867
584	0.06974154194
585	0.06970486032
586	0.06967853465
587	0.06963343025
588	0.0695913494
589	0.06957470173
590	0.06953776356
591	0.069493522
592	0.0694459654
593	0.06940520833
594	0.06934191706
595	0.06932006938
596	0.06928442623
597	0.06924206266
598	0.06920496374
599	0.06917738539
600	0.06915169463
601	0.06910751884
602	0.06905000639
603	0.06903078964
604	0.06902062221
605	0.06898780955
606	0.06893670557
607	0.06891706176
608	0.06889949168
609	0.06886465998
610	0.0688345816
611	0.0688083828
612	0.06879040263
613	0.06875542693
614	0.06872908161
615	0.06870310887
616	0.06867375469
617	0.06865114994
618	0.06862525428
619	0.06860186588
620	0.06858027575
621	0.0685499662
622	0.06849220588
623	0.06846735953
624	0.06842450684
625	0.06841053627
626	0.06839744295
627	0.06835929594
628	0.06833015268
629	0.06831579315
630	0.06827725788
631	0.06826205447
632	0.06823022405
633	0.06820671864
634	0.06813368233
635	0.06805577485
636	0.06801857623
637	0.06797543379
638	0.06789699675
639	0.06786396913
640	0.06783568008
641	0.06780987706
642	0.067768142
643	0.06774606345
644	0.06768547452
645	0.06766262813
646	0.06760870978
647	0.06757928569
648	0.06754562977
649	0.06751036194
650	0.06750657551
651	0.06746586626
652	0.06744097992
653	0.06742169152
654	0.06738638989
655	0.06735745886
656	0.06734212296
657	0.06732273344
658	0.06729602382
659	0.06726793486
660	0.06724191906
661	0.06721918787
662	0.0672089709
663	0.06718725002
664	0.06715178344
665	0.06710446107
666	0.06709367407
667	0.06706625665
668	0.06704406401
669	0.06700997961
670	0.06699990633
671	0.06698326119
672	0.06697533387
673	0.06691636544
674	0.06685286662
675	0.06683915404
676	0.06681519849
677	0.0667755687
678	0.06673721717
679	0.06669608173
680	0.06665742367
681	0.06661894636
682	0.0666160162
683	0.06659998611
684	0.06657685331
685	0.06652431707
686	0.06651152617
687	0.0664661198
688	0.06642827002
689	0.06640096001
690	0.06637416411
691	0.06634839499
692	0.06632254861
693	0.06629215294
694	0.06625950033
695	0.06624177046
696	0.06621970122
697	0.06616715696
698	0.06612215366
699	0.06611805483
700	0.06611635063
701	0.06609690447
702	0.06607090926
703	0.06604885932
704	0.06603544498
705	0.06601644355
706	0.06597919839
707	0.06592819534
708	0.0659057117
709	0.06579562826
710	0.06577402238
711	0.06576622358
712	0.06575831992
713	0.0656995145
714	0.06568532931
715	0.06562528851
716	0.06561783307
717	0.06559120243
718	0.06554841993
719	0.0655253257
720	0.06549584337
721	0.06542857803
722	0.06539032683
723	0.06533465792
724	0.06532483807
725	0.06530081402
726	0.06528738642
727	0.06523809673
728	0.06518856519
729	0.06513748375
730	0.06511157103
731	0.06508264032
732	0.06506498839
733	0.06505308212
734	0.06504167414
735	0.06502429546
736	0.06500017235
737	0.06498321157
738	0.0649606409
739	0.06492751851
740	0.06489773481
741	0.0648705564
742	0.06483574498
743	0.06480198309
744	0.06476374241
745	0.06473017249
746	0.06470214272
747	0.06467529479
748	0.06462492342
749	0.06456535899
750	0.06454340612
751	0.06453619324
752	0.06452233132
753	0.06450315194
754	0.06445611372
755	0.0644432733
756	0.06441947754
757	0.06440511962
758	0.06438363946
759	0.06435019946
760	0.06432004279
761	0.06429119298
762	0.06425683217
763	0.06419397382
764	0.06415622685
765	0.0641434307
766	0.06411396266
767	0.0640855224
768	0.06405383811
769	0.06403926878
770	0.06400558153
771	0.06398076036
772	0.06392718077
773	0.06389270177
774	0.06383006476
775	0.06380115738
776	0.06376596432
777	0.06372904825
778	0.06371416237
779	0.06369109782
780	0.06367895649
781	0.0636392568
782	0.06359955168
783	0.06358274034
784	0.0635397956
785	0.06350479081
786	0.063482744
787	0.06345100774
788	0.06341776327
789	0.06338657327
790	0.0633747006
791	0.06332707402
792	0.063303087
793	0.06325846292
794	0.06322745402
795	0.06321035363
796	0.06319506707
797	0.063168544
798	0.06313993731
799	0.06311055252
800	0.06309090823
801	0.06306153483
802	0.06301657831
803	0.06299301217
804	0.0629740885
805	0.06295779267
806	0.06292073933
807	0.06288565824
808	0.06286207024
809	0.06283219689
810	0.06279683681
811	0.06276082031
812	0.06274147338
813	0.06272720833
814	0.06270657257
815	0.06267439201
816	0.06263899362
817	0.06261491761
818	0.06253698439
819	0.06251723694
820	0.06250734694
821	0.06249954247
822	0.06246390293
823	0.06245043618
824	0.06242617281
825	0.06241587753
826	0.06238251797
827	0.06235236816
828	0.06232834257
829	0.06231874756
830	0.06228376552
831	0.06225018649
832	0.06221489144
833	0.06218813555
834	0.06217642903
835	0.0621450389
836	0.06212455599
837	0.06209812137
838	0.06207240607
839	0.06206105205
840	0.06203917376
841	0.062004965
842	0.06196974428
843	0.06195978598
844	0.06192812227
845	0.06189063289
846	0.06184151254
847	0.06180475105
848	0.06177515254
849	0.06172602211
850	0.06170240694
851	0.06167795657
852	0.06163203151
853	0.06160903694
854	0.06157806957
855	0.06153263945
856	0.06150974123
857	0.06147157549
858	0.0614500024
859	0.06140073601
860	0.06136580828
861	0.06134725128
862	0.06130845725
863	0.06127668748
864	0.06125797892
865	0.06123983066
866	0.06120607629
867	0.06118974789
868	0.06118104959
869	0.06116182091
870	0.06114629381
871	0.06112152016
872	0.06109412837
873	0.0610661979
874	0.06103012383
875	0.06100653923
876	0.06097450502
877	0.06095434379
878	0.0609323137
879	0.06092272707
880	0.06089329941
881	0.06088253117
882	0.0608657626
883	0.06085447122
884	0.06083976673
885	0.06082814916
886	0.06078814511
887	0.06075670817
888	0.06073495524
889	0.0607216732
890	0.0606623434
891	0.06058752803
892	0.06055912792
893	0.06053485178
894	0.06049144244
895	0.06045592722
896	0.06043602856
897	0.06040970903
898	0.06039618401
899	0.06036974889
900	0.06035203656
901	0.06032238551
902	0.06029492639
903	0.06027454137
904	0.06025011587
905	0.06023432431
906	0.06019454711
907	0.06017471591
908	0.06014708222
909	0.06011535205
910	0.0600856737
911	0.06007157731
912	0.06003457506
913	0.06000425042
914	0.05997415071
915	0.05996474122
916	0.0599484
917	0.05992410992
918	0.05989016055
919	0.05986962844
920	0.05984681634
921	0.05982117098
922	0.05977520297
923	0.05973908837
924	0.05971673585
925	0.05969674525
926	0.05967410066
927	0.05963681462
928	0.05960593226
929	0.05959556034
930	0.05956489306
931	0.05953885399
932	0.05949950148
933	0.0594874537
934	0.05946894625
935	0.05945568543
936	0.05942359704
937	0.05940046981
938	0.05938452938
939	0.05934738513
940	0.05931656604
941	0.05928915132
942	0.0592729376
943	0.05925459766
944	0.05923394951
945	0.05912756803
946	0.05910717061
947	0.05907793586
948	0.05906152765
949	0.05904422582
950	0.05902002242
951	0.05899200736
952	0.05896644225
953	0.05893819034
954	0.05891436924
955	0.0588882771
956	0.05887169122
957	0.05884464518
958	0.05881802079
959	0.05879180656
960	0.05876510968
961	0.05873774101
962	0.05869147971
963	0.05866738819
964	0.05865736172
965	0.05859348505
966	0.05856279215
967	0.05855648505
968	0.0585212718
969	0.05849937364
970	0.05846186192
971	0.05843432689
972	0.05841267208
973	0.05839476604
974	0.05836160406
975	0.05833609651
976	0.05831396231
977	0.05829468062
978	0.05826438169
979	0.05824862081
980	0.0582227978
981	0.0582023658
982	0.05819135381
983	0.05816679296
984	0.05814012621
985	0.05812128593
986	0.05810441249
987	0.0580807256
988	0.05806510171
989	0.05804257595
990	0.05801884154
991	0.05801005958
992	0.05798611689
993	0.05796861771
994	0.0579422324
995	0.05789829878
996	0.05785033923
997	0.05784889143
998	0.05778994377
999	0.0577788845
